CODE,TICKER,EXCHANGE,BUYQTY,BUYVALUE,SELLQTY,SELLVALUE,CARRYQTY,CARRYVALUE,NETQTY,CLOSPRICE
OWN,OPT_NIFTY_20250529_PE_2430000,NSEFNO,0,0,0,0,-300,-39195.0,-300,-300
OWN,OPT_NIFTY_20250529_CE_2440000,NSEFNO,0,0,0,0,-5625,-4451343.75,-5625,-5625
OWN,OPT_NIFTY_20250529_PE_2440000,NSEFNO,0,0,0,0,-300,-44460.0,-300,-300
OWN,OPT_NIFTY_20250529_PE_2450000,NSEFNO,0,0,0,0,6600,1086360.0,6600,6600
OWN,OPT_NIFTY_20250529_CE_2460000,NSEFNO,0,0,0,0,-750,-474412.5,-750,-750
OWN,OPT_NIFTY_20250529_PE_2460000,NSEFNO,0,0,0,0,-3600,-685800.0,-3600,-3600
OWN,OPT_NIFTY_20250529_CE_2470000,NSEFNO,0,0,0,0,4950,2734627.5,4950,4950
OWN,OPT_NIFTY_20250529_PE_2470000,NSEFNO,0,0,0,0,-600,-128490.0,-600,-600
OWN,OPT_NIFTY_20250529_CE_2480000,NSEFNO,0,0,0,0,9825,4744492.5,9825,9825
OWN,OPT_NIFTY_20250529_PE_2480000,NSEFNO,0,0,0,0,1575,385481.25,1575,1575
OWN,OPT_NIFTY_20250529_CE_2490000,NSEFNO,0,0,0,0,5850,2438865.0,5850,5850
OWN,OPT_NIFTY_20250529_PE_2490000,NSEFNO,0,0,0,0,-150,-41445.0,-150,-150
OWN,OPT_NIFTY_20250529_CE_2500000,NSEFNO,0,0,0,0,-3300,-1172655.0,-3300,-3300
OWN,OPT_NIFTY_20250529_PE_2500000,NSEFNO,0,0,0,0,-900,-284805.0,-900,-900
OWN,OPT_NIFTY_20250529_CE_2510000,NSEFNO,0,0,0,0,-3450,-1041555.0,-3450,-3450
OWN,OPT_NIFTY_20250529_CE_2520000,NSEFNO,0,0,0,0,-300,-75225.0,-300,-300
OWN,OPT_NIFTY_20250529_CE_2530000,NSEFNO,0,0,0,0,525,107362.5,525,525
OWN,OPT_NIFTY_20250529_CE_2540000,NSEFNO,0,0,0,0,4200,700770.0,4200,4200
OWN,OPT_NIFTY_20250529_CE_2550000,NSEFNO,0,0,0,0,5550,745642.5,5550,5550
OWN,OPT_NIFTY_20250529_PE_2335000,NSEFNO,0,0,0,0,-900,-44145.0,-900,-900
OWN,OPT_NIFTY_20250529_PE_2365000,NSEFNO,0,0,0,0,-300,-19755.0,-300,-300
OWN,OPT_NIFTY_20250529_PE_2405000,NSEFNO,0,0,0,0,-1050,-104475.0,-1050,-1050
OWN,OPT_NIFTY_20250529_CE_2415000,NSEFNO,0,0,0,0,-1575,-1576338.75,-1575,-1575
OWN,OPT_NIFTY_20250529_PE_2415000,NSEFNO,0,0,0,0,-1350,-150255.0,-1350,-1350
OWN,OPT_NIFTY_20250529_CE_2425000,NSEFNO,0,0,0,0,-1350,-1236870.0,-1350,-1350
OWN,OPT_NIFTY_20250529_PE_2425000,NSEFNO,0,0,0,0,-150,-18577.5,-150,-150
OWN,OPT_NIFTY_20250529_CE_2435000,NSEFNO,0,0,0,0,-600,-494850.0,-600,-600
OWN,OPT_NIFTY_20250529_PE_2435000,NSEFNO,0,0,0,0,-225,-31263.75,-225,-225
OWN,OPT_SENSEX_20250513_CE_8100000,BSEFNO,0,0,0,0,-1900,-2977680.0,-1900,-1900
OWN,OPT_SENSEX_20250513_PE_8100000,BSEFNO,0,0,0,0,2020,163822.0,2020,2020
OWN,OPT_SENSEX_20250513_CE_8110000,BSEFNO,0,0,0,0,-2160,-3174336.0,-2160,-2160
OWN,OPT_SENSEX_20250513_PE_8110000,BSEFNO,0,0,0,0,-500,-46100.0,-500,-500
OWN,OPT_SENSEX_20250513_CE_8120000,BSEFNO,0,0,0,0,-2240,-3091536.0,-2240,-2240
OWN,OPT_SENSEX_20250513_PE_8120000,BSEFNO,0,0,0,0,-2140,-222453.0,-2140,-2140
OWN,OPT_SENSEX_20250513_CE_8130000,BSEFNO,0,0,0,0,-2360,-3035078.0,-2360,-2360
OWN,OPT_SENSEX_20250513_PE_8130000,BSEFNO,0,0,0,0,-2540,-297815.0,-2540,-2540
OWN,OPT_SENSEX_20250513_CE_8140000,BSEFNO,0,0,0,0,-2100,-2505825.0,-2100,-2100
OWN,OPT_SENSEX_20250513_PE_8140000,BSEFNO,0,0,0,0,-3160,-420122.0,-3160,-3160
OWN,OPT_SENSEX_20250513_CE_8150000,BSEFNO,0,0,0,0,-1080,-1191564.0,-1080,-1080
OWN,OPT_SENSEX_20250513_PE_8150000,BSEFNO,0,0,0,0,-1900,-279015.0,-1900,-1900
OWN,OPT_SENSEX_20250513_CE_8160000,BSEFNO,0,0,0,0,-2060,-2152700.0,-2060,-2060
OWN,OPT_SENSEX_20250513_PE_8160000,BSEFNO,0,0,0,0,-3280,-545628.0,-3280,-3280
OWN,OPT_SENSEX_20250513_CE_8170000,BSEFNO,0,0,0,0,-1160,-1104436.0,-1160,-1160
OWN,OPT_SENSEX_20250513_PE_8170000,BSEFNO,0,0,0,0,-3160,-590130.0,-3160,-3160
OWN,OPT_SENSEX_20250513_CE_8180000,BSEFNO,0,0,0,0,-2260,-1968121.0,-2260,-2260
OWN,OPT_SENSEX_20250513_PE_8180000,BSEFNO,0,0,0,0,-2840,-591572.0,-2840,-2840
OWN,OPT_SENSEX_20250513_CE_8190000,BSEFNO,0,0,0,0,-3300,-2623170.0,-3300,-3300
OWN,OPT_SENSEX_20250513_PE_8190000,BSEFNO,0,0,0,0,-1300,-302835.0,-1300,-1300
OWN,OPT_SENSEX_20250513_CE_8200000,BSEFNO,0,0,0,0,-2920,-2120358.0,-2920,-2920
OWN,OPT_SENSEX_20250513_PE_8200000,BSEFNO,0,0,0,0,100,25880.0,100,100
OWN,OPT_SENSEX_20250513_CE_8210000,BSEFNO,0,0,0,0,-3360,-2181984.0,-3360,-3360
OWN,OPT_SENSEX_20250513_PE_8210000,BSEFNO,0,0,0,0,-600,-174060.0,-600,-600
OWN,OPT_SENSEX_20250513_CE_8220000,BSEFNO,0,0,0,0,-3260,-1910849.0,-3260,-3260
OWN,OPT_SENSEX_20250513_PE_8220000,BSEFNO,0,0,0,0,500,161575.0,500,500
OWN,OPT_SENSEX_20250513_CE_8230000,BSEFNO,0,0,0,0,-2280,-1184574.0,-2280,-2280
OWN,OPT_SENSEX_20250513_PE_8230000,BSEFNO,0,0,0,0,3300,1192290.0,3300,3300
OWN,OPT_SENSEX_20250513_CE_8240000,BSEFNO,0,0,0,0,-800,-371720.0,-800,-800
OWN,OPT_SENSEX_20250513_PE_8240000,BSEFNO,0,0,0,0,4220,1673019.0,4220,4220
OWN,OPT_SENSEX_20250513_CE_8250000,BSEFNO,0,0,0,0,940,385400.0,940,940
OWN,OPT_SENSEX_20250513_PE_8250000,BSEFNO,0,0,0,0,4620,2002539.0,4620,4620
OWN,OPT_SENSEX_20250513_CE_8260000,BSEFNO,0,0,0,0,820,293191.0,820,820
OWN,OPT_SENSEX_20250513_PE_8260000,BSEFNO,0,0,0,0,3540,1711413.0,3540,3540
OWN,OPT_SENSEX_20250513_CE_8270000,BSEFNO,0,0,0,0,260,80756.0,260,260
OWN,OPT_SENSEX_20250513_PE_8270000,BSEFNO,0,0,0,0,2040,1085382.0,2040,2040
OWN,OPT_SENSEX_20250513_CE_8280000,BSEFNO,0,0,0,0,420,112350.0,420,420
OWN,OPT_SENSEX_20250513_CE_8290000,BSEFNO,0,0,0,0,460,105248.0,460,460
OWN,OPT_SENSEX_20250513_CE_8300000,BSEFNO,0,0,0,0,1020,197523.0,1020,1020
OWN,OPT_SENSEX_20250513_CE_8310000,BSEFNO,0,0,0,0,1100,177650.0,1100,1100
OWN,OPT_SENSEX_20250513_CE_8320000,BSEFNO,0,0,0,0,920,125028.0,920,920
OWN,OPT_SENSEX_20250513_CE_8330000,BSEFNO,0,0,0,0,1380,156354.0,1380,1380
OWN,OPT_SENSEX_20250513_CE_8340000,BSEFNO,0,0,0,0,380,35625.0,380,380
OWN,OPT_SENSEX_20250513_CE_8350000,BSEFNO,0,0,0,0,60,4635.0,60,60
OWN,OPT_SENSEX_20250513_CE_8360000,BSEFNO,0,0,0,0,1080,69984.0,1080,1080
OWN,OPT_SENSEX_20250513_CE_8370000,BSEFNO,0,0,0,0,840,45360.0,840,840
OWN,OPT_SENSEX_20250513_CE_8380000,BSEFNO,0,0,0,0,60,2715.0,60,60
OWN,OPT_SENSEX_20250513_CE_8390000,BSEFNO,0,0,0,0,220,8426.0,220,220
OWN,OPT_SENSEX_20250513_CE_8400000,BSEFNO,0,0,0,0,580,17980.0,580,580
OWN,OPT_SENSEX_20250513_CE_8410000,BSEFNO,0,0,0,0,-560,-14924.0,-560,-560
OWN,OPT_SENSEX_20250513_CE_8420000,BSEFNO,0,0,0,0,-380,-8531.0,-380,-380
OWN,OPT_SENSEX_20250513_CE_8430000,BSEFNO,0,0,0,0,220,4125.0,220,220
OWN,OPT_SENSEX_20250513_CE_8440000,BSEFNO,0,0,0,0,-380,-6156.0,-380,-380
OWN,OPT_SENSEX_20250513_CE_8450000,BSEFNO,0,0,0,0,-500,-6650.0,-500,-500
OWN,OPT_SENSEX_20250513_CE_8460000,BSEFNO,0,0,0,0,-860,-10105.0,-860,-860
OWN,OPT_SENSEX_20250513_CE_8470000,BSEFNO,0,0,0,0,-980,-9996.0,-980,-980
OWN,OPT_SENSEX_20250513_CE_8480000,BSEFNO,0,0,0,0,-1320,-12078.0,-1320,-1320
OWN,OPT_NIFTY_20250515_CE_2525000,NSEFNO,0,0,0,0,75,5625.0,75,75
OWN,OPT_NIFTY_20250529_CE_2445000,NSEFNO,0,0,0,0,-1125,-841162.5,-1125,-1125
OWN,OPT_NIFTY_20250529_PE_2445000,NSEFNO,0,0,0,0,-75,-11696.25,-75,-75
OWN,OPT_NIFTY_20250529_CE_2455000,NSEFNO,0,0,0,0,-2625,-1759143.75,-2625,-2625
OWN,OPT_NIFTY_20250529_PE_2455000,NSEFNO,0,0,0,0,-825,-142436.25,-825,-825
OWN,OPT_NIFTY_20250529_CE_2465000,NSEFNO,0,0,0,0,1650,976965.0,1650,1650
OWN,OPT_NIFTY_20250529_PE_2465000,NSEFNO,0,0,0,0,-825,-164546.25,-825,-825
OWN,OPT_NIFTY_20250529_CE_2475000,NSEFNO,0,0,0,0,7125,3693600.0,7125,7125
OWN,OPT_NIFTY_20250529_PE_2475000,NSEFNO,0,0,0,0,-150,-34162.5,-150,-150
OWN,OPT_NIFTY_20250529_CE_2485000,NSEFNO,0,0,0,0,6300,2834370.0,6300,6300
OWN,OPT_NIFTY_20250529_PE_2485000,NSEFNO,0,0,0,0,-450,-117202.5,-450,-450
OWN,OPT_NIFTY_20250529_CE_2495000,NSEFNO,0,0,0,0,-450,-175140.0,-450,-450
OWN,OPT_NIFTY_20250529_PE_2495000,NSEFNO,0,0,0,0,-375,-110643.75,-375,-375
OWN,OPT_NIFTY_20250529_CE_2505000,NSEFNO,0,0,0,0,-300,-99285.0,-300,-300
OWN,OPT_NIFTY_20250529_PE_2505000,NSEFNO,0,0,0,0,-150,-50407.5,-150,-150
OWN,OPT_NIFTY_20250529_CE_2515000,NSEFNO,0,0,0,0,-1200,-332400.0,-1200,-1200
OWN,OPT_NIFTY_20250529_CE_2525000,NSEFNO,0,0,0,0,-900,-204795.0,-900,-900
OWN,OPT_NIFTY_20250529_CE_2535000,NSEFNO,0,0,0,0,-450,-84420.0,-450,-450
OWN,OPT_NIFTY_20250529_CE_2545000,NSEFNO,0,0,0,0,3900,589875.0,3900,3900
OWN,OPT_NIFTY_20250605_PE_2350000,NSEFNO,0,0,0,0,-3150,-260032.5,-3150,-3150
OWN,OPT_NIFTY_20250605_PE_2380000,NSEFNO,0,0,0,0,-825,-89306.25,-825,-825
OWN,OPT_NIFTY_20250605_PE_2390000,NSEFNO,0,0,0,0,-2850,-338152.5,-2850,-2850
OWN,OPT_NIFTY_20250605_PE_2400000,NSEFNO,0,0,0,0,-1425,-187815.0,-1425,-1425
OWN,OPT_NIFTY_20250605_CE_2410000,NSEFNO,0,0,0,0,675,725625.0,675,675
OWN,OPT_NIFTY_20250605_PE_2410000,NSEFNO,0,0,0,0,-4950,-706612.5,-4950,-4950
OWN,OPT_NIFTY_20250605_CE_2420000,NSEFNO,0,0,0,0,-75,-78386.25,-75,-75
OWN,OPT_NIFTY_20250605_PE_2420000,NSEFNO,0,0,0,0,-6000,-978000.0,-6000,-6000
OWN,OPT_NIFTY_20250605_CE_2430000,NSEFNO,0,0,0,0,-225,-207303.75,-225,-225
OWN,OPT_NIFTY_20250605_PE_2430000,NSEFNO,0,0,0,0,-6375,-1084068.75,-6375,-6375
OWN,OPT_NIFTY_20250605_CE_2440000,NSEFNO,0,0,0,0,-1800,-1531260.0,-1800,-1800
OWN,OPT_NIFTY_20250605_PE_2440000,NSEFNO,0,0,0,0,-6525,-1252800.0,-6525,-6525
OWN,OPT_NIFTY_20250605_CE_2450000,NSEFNO,0,0,0,0,-6375,-4973137.5,-6375,-6375
OWN,OPT_NIFTY_20250605_PE_2450000,NSEFNO,0,0,0,0,-6300,-1313235.0,-6300,-6300
OWN,OPT_NIFTY_20250605_CE_2460000,NSEFNO,0,0,0,0,-450,-316575.0,-450,-450
OWN,OPT_NIFTY_20250605_PE_2460000,NSEFNO,0,0,0,0,-150,-35460.0,-150,-150
OWN,OPT_NIFTY_20250605_PE_2470000,NSEFNO,0,0,0,0,1200,311940.0,1200,1200
OWN,OPT_NIFTY_20250605_PE_2480000,NSEFNO,0,0,0,0,10350,2948715.0,10350,10350
OWN,OPT_NIFTY_20250605_CE_2490000,NSEFNO,0,0,0,0,2100,1017555.0,2100,2100
OWN,OPT_NIFTY_20250605_PE_2490000,NSEFNO,0,0,0,0,5550,1736040.0,5550,5550
OWN,OPT_NIFTY_20250605_CE_2500000,NSEFNO,0,0,0,0,1575,661263.75,1575,1575
OWN,OPT_NIFTY_20250605_PE_2500000,NSEFNO,0,0,0,0,5025,1800206.25,5025,5025
OWN,OPT_NIFTY_20250605_CE_2510000,NSEFNO,0,0,0,0,1950,707362.5,1950,1950
OWN,OPT_NIFTY_20250605_CE_2520000,NSEFNO,0,0,0,0,1200,368520.0,1200,1200
OWN,OPT_NIFTY_20250605_CE_2530000,NSEFNO,0,0,0,0,3525,932715.0,3525,3525
OWN,OPT_NIFTY_20250605_CE_2540000,NSEFNO,0,0,0,0,1575,350516.25,1575,1575
OWN,OPT_NIFTY_20250605_CE_2550000,NSEFNO,0,0,0,0,825,153532.5,825,825
OWN,OPT_NIFTY_20250605_PE_2375000,NSEFNO,0,0,0,0,-600,-60720.0,-600,-600
OWN,OPT_NIFTY_20250605_CE_2405000,NSEFNO,0,0,0,0,450,511807.5,450,450
OWN,OPT_NIFTY_20250605_PE_2405000,NSEFNO,0,0,0,0,-375,-48000.0,-375,-375
OWN,OPT_NIFTY_20250605_CE_2415000,NSEFNO,0,0,0,0,-750,-756975.0,-750,-750
OWN,OPT_NIFTY_20250605_PE_2415000,NSEFNO,0,0,0,0,-825,-123090.0,-825,-825
OWN,OPT_NIFTY_20250605_CE_2425000,NSEFNO,0,0,0,0,-150,-148050.0,-150,-150
OWN,OPT_NIFTY_20250605_PE_2425000,NSEFNO,0,0,0,0,-1125,-186468.75,-1125,-1125
OWN,OPT_NIFTY_20250605_PE_2435000,NSEFNO,0,0,0,0,-1875,-346781.25,-1875,-1875
OWN,OPT_NIFTY_20250605_CE_2455000,NSEFNO,0,0,0,0,-75,-54105.0,-75,-75
OWN,OPT_NIFTY_20250605_PE_2455000,NSEFNO,0,0,0,0,-300,-67470.0,-300,-300
OWN,OPT_NIFTY_20250605_PE_2465000,NSEFNO,0,0,0,0,375,93187.5,375,375
OWN,OPT_NIFTY_20250605_PE_2475000,NSEFNO,0,0,0,0,75,20580.0,75,75
OWN,OPT_NIFTY_20250605_CE_2485000,NSEFNO,0,0,0,0,2025,1035686.25,2025,2025
OWN,OPT_NIFTY_20250605_PE_2485000,NSEFNO,0,0,0,0,2925,851760.0,2925,2925
OWN,OPT_NIFTY_20250605_CE_2495000,NSEFNO,0,0,0,0,225,102093.75,225,225
OWN,OPT_NIFTY_20250605_PE_2495000,NSEFNO,0,0,0,0,375,127106.25,375,375
OWN,OPT_NIFTY_20250605_CE_2505000,NSEFNO,0,0,0,0,525,201731.25,525,525
OWN,OPT_NIFTY_20250605_PE_2505000,NSEFNO,0,0,0,0,150,57555.0,150,150
OWN,OPT_NIFTY_20250605_CE_2515000,NSEFNO,0,0,0,0,150,49762.5,150,150
OWN,OPT_NIFTY_20250605_CE_2535000,NSEFNO,0,0,0,0,75,23047.5,75,75
OWN,OPT_NIFTY_20250605_CE_2545000,NSEFNO,0,0,0,0,75,20332.5,75,75
OWN,OPT_NIFTY_20250612_PE_2400000,NSEFNO,0,0,0,0,-75,-12360.0,-75,-75
OWN,OPT_NIFTY_20250612_CE_2520000,NSEFNO,0,0,0,0,-225,-83857.5,-225,-225
OWN,OPT_NIFTY_20250626_CE_2410000,NSEFNO,0,0,0,0,450,574650.0,450,450
OWN,OPT_NIFTY_20250626_PE_2410000,NSEFNO,0,0,0,0,-900,-204390.0,-900,-900
OWN,OPT_NIFTY_20250626_CE_2420000,NSEFNO,0,0,0,0,6900,8262750.0,6900,6900
OWN,OPT_NIFTY_20250626_PE_2420000,NSEFNO,0,0,0,0,-4425,-1080142.5,-4425,-4425
OWN,OPT_NIFTY_20250626_CE_2430000,NSEFNO,0,0,0,0,6825,7545037.5,6825,6825
OWN,OPT_NIFTY_20250626_PE_2430000,NSEFNO,0,0,0,0,-11100,-2924295.0,-11100,-11100
OWN,OPT_NIFTY_20250626_CE_2440000,NSEFNO,0,0,0,0,2775,2868517.5,2775,2775
OWN,OPT_NIFTY_20250626_PE_2440000,NSEFNO,0,0,0,0,-6150,-1752750.0,-6150,-6150
OWN,OPT_NIFTY_20250626_CE_2450000,NSEFNO,0,0,0,0,-2025,-1933875.0,-2025,-2025
OWN,OPT_NIFTY_20250626_PE_2450000,NSEFNO,0,0,0,0,-17250,-5369062.5,-17250,-17250
OWN,OPT_NIFTY_20250626_CE_2460000,NSEFNO,0,0,0,0,-75,-66498.75,-75,-75
OWN,OPT_NIFTY_20250626_PE_2460000,NSEFNO,0,0,0,0,-6600,-2218590.0,-6600,-6600
OWN,OPT_NIFTY_20250626_CE_2470000,NSEFNO,0,0,0,0,-4050,-3294675.0,-4050,-4050
OWN,OPT_NIFTY_20250626_PE_2470000,NSEFNO,0,0,0,0,675,243641.25,675,675
OWN,OPT_NIFTY_20250626_CE_2480000,NSEFNO,0,0,0,0,-4950,-3680325.0,-4950,-4950
OWN,OPT_NIFTY_20250626_PE_2480000,NSEFNO,0,0,0,0,2250,877612.5,2250,2250
OWN,OPT_NIFTY_20250626_CE_2490000,NSEFNO,0,0,0,0,-2250,-1517512.5,-2250,-2250
OWN,OPT_NIFTY_20250626_PE_2490000,NSEFNO,0,0,0,0,8250,3526462.5,8250,8250
OWN,OPT_NIFTY_20250626_CE_2500000,NSEFNO,0,0,0,0,-7425,-4545956.25,-7425,-7425
OWN,OPT_NIFTY_20250626_PE_2500000,NSEFNO,0,0,0,0,7350,3349027.5,7350,7350
OWN,OPT_NIFTY_20250626_CE_2510000,NSEFNO,0,0,0,0,-675,-371148.75,-675,-675
OWN,OPT_NIFTY_20250626_PE_2510000,NSEFNO,0,0,0,0,6000,3020100.0,6000,6000
OWN,OPT_NIFTY_20250626_CE_2520000,NSEFNO,0,0,0,0,-4275,-2104155.0,-4275,-4275
OWN,OPT_NIFTY_20250626_PE_2520000,NSEFNO,0,0,0,0,1575,853177.5,1575,1575
OWN,OPT_NIFTY_20250626_CE_2530000,NSEFNO,0,0,0,0,1950,854197.5,1950,1950
OWN,OPT_NIFTY_20250626_CE_2540000,NSEFNO,0,0,0,0,4875,1885650.0,4875,4875
OWN,OPT_NIFTY_20250626_CE_2550000,NSEFNO,0,0,0,0,6000,2040900.0,6000,6000
OWN,OPT_NIFTY_20250626_CE_2415000,NSEFNO,0,0,0,0,225,279427.5,225,225
OWN,OPT_NIFTY_20250626_PE_2415000,NSEFNO,0,0,0,0,-3600,-858600.0,-3600,-3600
OWN,OPT_NIFTY_20250626_CE_2425000,NSEFNO,0,0,0,0,3450,3977332.5,3450,3450
OWN,OPT_NIFTY_20250626_PE_2425000,NSEFNO,0,0,0,0,-4950,-1266705.0,-4950,-4950
OWN,OPT_NIFTY_20250626_PE_2435000,NSEFNO,0,0,0,0,-3900,-1075620.0,-3900,-3900
OWN,OPT_NIFTY_20250626_CE_2445000,NSEFNO,0,0,0,0,375,372881.25,375,375
OWN,OPT_NIFTY_20250626_PE_2445000,NSEFNO,0,0,0,0,-2025,-594641.25,-2025,-2025
OWN,OPT_NIFTY_20250626_PE_2455000,NSEFNO,0,0,0,0,300,96855.0,300,300
OWN,OPT_NIFTY_20250626_CE_2465000,NSEFNO,0,0,0,0,-525,-446276.25,-525,-525
OWN,OPT_NIFTY_20250626_PE_2465000,NSEFNO,0,0,0,0,900,313515.0,900,900
OWN,OPT_NIFTY_20250626_CE_2475000,NSEFNO,0,0,0,0,-2250,-1755562.5,-2250,-2250
OWN,OPT_NIFTY_20250626_PE_2475000,NSEFNO,0,0,0,0,750,283387.5,750,750
OWN,OPT_NIFTY_20250626_CE_2485000,NSEFNO,0,0,0,0,-1050,-747757.5,-1050,-1050
